community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_circulans_NBRC_13626_	M_h2s_e	0.3783783783783784	0.01	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_circulans_NBRC_13626_	M_lys__L_e	0.3783783783783784	0.01	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_circulans_NBRC_13626_	M_mal__L_e	0.3783783783783784	0.01	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_circulans_NBRC_13626_	M_nac_e	0.3783783783783784	1.0	1	0.3783783783783784	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_circulans_NBRC_13626_	M_nh4_e	0.3783783783783784	0.01	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_circulans_NBRC_13626_	M_pi_e	0.3783783783783784	0.03	1	0.0113513513513513	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_circulans_NBRC_13626_	M_rib__D_e	0.3783783783783784	0.01	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_circulans_NBRC_13626_	M_ser__L_e	0.3783783783783784	0.01	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_acald_e	0.054054054054054	0.02	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_anhgm_e	0.054054054054054	0.04	1	0.0021621621621621	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_arab__L_e	0.054054054054054	0.01	1	0.0005405405405405	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_arg__L_e	0.054054054054054	0.35	1	0.0189189189189189	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_fe2_e	0.054054054054054	0.35	1	0.0189189189189189	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_gal_e	0.054054054054054	0.02	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_glc__D_e	0.054054054054054	0.02	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_glyald_e	0.054054054054054	0.02	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_glyc_e	0.054054054054054	0.02	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_h2o_e	0.054054054054054	0.02	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_h2s_e	0.054054054054054	0.01	1	0.0005405405405405	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_lys__L_e	0.054054054054054	0.01	1	0.0005405405405405	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_mal__L_e	0.054054054054054	0.01	1	0.0005405405405405	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_nh4_e	0.054054054054054	0.01	1	0.0005405405405405	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_pi_e	0.054054054054054	0.03	1	0.0016216216216216	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_humi_DSM_16318_	M_rib__D_e	0.054054054054054	0.01	1	0.0005405405405405	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_5dglcn_e	0.3513513513513513	0.01	1	0.0035135135135135	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_acald_e	0.3513513513513513	0.02	1	0.007027027027027	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_adn_e	0.3513513513513513	0.02	1	0.007027027027027	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_anhgm_e	0.3513513513513513	0.04	1	0.014054054054054	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_arab__L_e	0.3513513513513513	0.01	1	0.0035135135135135	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_arg__L_e	0.3513513513513513	0.35	1	0.1229729729729729	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_fe2_e	0.3513513513513513	0.35	1	0.1229729729729729	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_glc__D_e	0.3513513513513513	0.02	1	0.007027027027027	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_glyald_e	0.3513513513513513	0.02	1	0.007027027027027	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_glyc_e	0.3513513513513513	0.02	1	0.007027027027027	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_h2o_e	0.3513513513513513	0.02	1	0.007027027027027	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_h2s_e	0.3513513513513513	0.01	1	0.0035135135135135	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_lys__L_e	0.3513513513513513	0.01	1	0.0035135135135135	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_mal__L_e	0.3513513513513513	0.01	1	0.0035135135135135	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_nac_e	0.3513513513513513	1.0	1	0.3513513513513513	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_nh4_e	0.3513513513513513	0.01	1	0.0035135135135135	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_pi_e	0.3513513513513513	0.03	1	0.0105405405405405	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Bacillus_massilioanorexius_AP8_	M_rib__D_e	0.3513513513513513	0.01	1	0.0035135135135135	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_4abut_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_acald_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_adn_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_agm_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_ala__L_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_anhgm_e	0.1891891891891892	0.04	1	0.0075675675675675	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_arg__L_e	0.1891891891891892	0.35	1	0.0662162162162162	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_cellb_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_cgly_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_cys__L_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_fe2_e	0.1891891891891892	0.35	1	0.0662162162162162	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_for_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_fum_e	0.1891891891891892	0.94	1	0.1778378378378378	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_g3pe_e	0.1891891891891892	0.03	1	0.0056756756756756	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_g3pg_e	0.1891891891891892	0.92	1	0.174054054054054	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_gal_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_glc__D_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_glu__L_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_glyald_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_glyc3p_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_glyc_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_gsn_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_gthrd_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_h2o_e	0.1891891891891892	0.02	1	0.0037837837837837	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_h2s_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_ins_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_lys__L_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_mal__L_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_nh4_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_orn_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_phe__L_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_pi_e	0.1891891891891892	0.03	1	0.0056756756756756	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_ptrc_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_rib__D_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Buttiauxella_ferragutiae_ATCC_51602_	M_ser__L_e	0.1891891891891892	0.01	1	0.0018918918918918	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_acald_e	0.1081081081081081	0.02	1	0.0021621621621621	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_fe2_e	0.1081081081081081	0.35	1	0.0378378378378378	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_gal_e	0.1081081081081081	0.02	1	0.0021621621621621	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_glc__D_e	0.1081081081081081	0.02	1	0.0021621621621621	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_glyald_e	0.1081081081081081	0.02	1	0.0021621621621621	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_glyc_e	0.1081081081081081	0.02	1	0.0021621621621621	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_h2o_e	0.1081081081081081	0.02	1	0.0021621621621621	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_h2s_e	0.1081081081081081	0.01	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_mal__L_e	0.1081081081081081	0.01	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_nac_e	0.1081081081081081	1.0	1	0.1081081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_nh4_e	0.1081081081081081	0.01	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_ptrc_e	0.1081081081081081	0.01	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Coprococcus_comes_ATCC_27758_	M_rib__D_e	0.1081081081081081	0.01	1	0.001081081081081	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Hungatella_hathewayi_WAL_18680_	M_acald_e	1.0	0.02	1	0.02	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Hungatella_hathewayi_WAL_18680_	M_anhgm_e	1.0	0.04	1	0.04	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Hungatella_hathewayi_WAL_18680_	M_arg__L_e	1.0	0.35	1	0.35	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Hungatella_hathewayi_WAL_18680_	M_fe2_e	1.0	0.35	1	0.35	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
all	minimal	Arthrobacter_luteolus_NBRC_107841_	Hungatella_hathewayi_WAL_18680_	M_gal_e	1.0	0.02	1	0.02	755.MP.Mock.bacteria.2.archae.lane3.NoIndex.L003
