community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_co_e	1.0	0.01	1	0.01	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_etoh_e	1.0	0.01	1	0.01	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_fe2_e	1.0	0.02	1	0.02	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_fe3_e	1.0	0.47	1	0.47	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_glyc_e	1.0	0.3	1	0.3	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_h2s_e	1.0	0.36	1	0.36	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_h_e	1.0	0.08	1	0.08	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_istfrnA_e	1.0	0.36	1	0.36	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_istfrnB_e	1.0	0.14	1	0.14	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_lys__L_e	1.0	0.52	1	0.52	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_nh4_e	1.0	0.02	1	0.02	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_pi_e	1.0	1.0	1	1.0	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_s_e	1.0	0.13	1	0.13	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_echinoides_ATCC_14820_	Anoxybacillus_tepidamans_PS2_	M_stfrnB_e	1.0	0.01	1	0.01	2382.SH008.C6.HA.5.749.leav.9.12.lane8.NoIndex.L008.sequences
