community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Mycoplasma_wenyonii_str_Massachusetts_	Pseudomonas_putida_PA14H7_	M_pi_e	1.0	1.0	1	1.0	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Mycoplasma_wenyonii_str_Massachusetts_	Pseudomonas_putida_PA14H7_	M_ser__L_e	1.0	1.0	1	1.0	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_acald_e	1.0	0.33	1	0.33	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_actn__R_e	1.0	0.01	1	0.01	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_alaala_e	1.0	0.02	1	0.02	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_arg__L_e	1.0	0.42	1	0.42	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_etoh_e	1.0	0.01	1	0.01	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_fe2_e	1.0	0.33	1	0.33	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_fe3_e	1.0	0.1	1	0.1	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_fe3pyovd_kt_e	1.0	0.02	1	0.02	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_glc__D_e	1.0	0.02	1	0.02	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_glu__L_e	1.0	0.08	1	0.08	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_gua_e	1.0	0.01	1	0.01	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_h2s_e	1.0	0.03	1	0.03	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_h_e	1.0	0.03	1	0.03	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_lys__L_e	1.0	0.06	1	0.06	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_nh4_e	1.0	0.01	1	0.01	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_o2_e	1.0	0.95	1	0.95	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_ocdca_e	1.0	0.14	1	0.14	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_orn_e	1.0	0.49	1	0.49	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_pi_e	1.0	1.0	1	1.0	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
all	minimal	Sphingomonas_melonis_TY_	Pseudomonas_putida_PA14H7_	M_ptrc_e	1.0	0.02	1	0.02	2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences
