Unnamed: 0	community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
22	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Brachybacterium_massiliense_mt5_	M_cellb_e	0.1794871794871795	0.02	1	0.0035897435897435	2192.H01a.Hand.208.lane2.NoIndex.L002
23	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Brachybacterium_massiliense_mt5_	M_fe3_e	0.1794871794871795	0.37	1	0.0664102564102564	2192.H01a.Hand.208.lane2.NoIndex.L002
24	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Brachybacterium_massiliense_mt5_	M_fe3pyovd_kt_e	0.1794871794871795	0.58	1	0.104102564102564	2192.H01a.Hand.208.lane2.NoIndex.L002
25	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Brachybacterium_massiliense_mt5_	M_h2s_e	0.1794871794871795	0.01	1	0.0017948717948717	2192.H01a.Hand.208.lane2.NoIndex.L002
26	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Brachybacterium_massiliense_mt5_	M_h_e	0.1794871794871795	0.02	1	0.0035897435897435	2192.H01a.Hand.208.lane2.NoIndex.L002
27	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Brachybacterium_massiliense_mt5_	M_thr__L_e	0.1794871794871795	1.0	1	0.1794871794871795	2192.H01a.Hand.208.lane2.NoIndex.L002
28	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_aurimucosum_1237_CAUR_	M_acald_e	0.358974358974359	0.03	1	0.0107692307692307	2192.H01a.Hand.208.lane2.NoIndex.L002
29	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe3_e	0.358974358974359	0.37	1	0.1328205128205128	2192.H01a.Hand.208.lane2.NoIndex.L002
30	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe3pyovd_kt_e	0.358974358974359	0.58	1	0.2082051282051281	2192.H01a.Hand.208.lane2.NoIndex.L002
31	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_aurimucosum_1237_CAUR_	M_h2s_e	0.358974358974359	0.01	1	0.0035897435897435	2192.H01a.Hand.208.lane2.NoIndex.L002
32	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_aurimucosum_1237_CAUR_	M_h_e	0.358974358974359	0.02	1	0.0071794871794871	2192.H01a.Hand.208.lane2.NoIndex.L002
33	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_aurimucosum_1237_CAUR_	M_pi_e	0.358974358974359	1.0	1	0.358974358974359	2192.H01a.Hand.208.lane2.NoIndex.L002
34	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_aurimucosum_1237_CAUR_	M_thr__L_e	0.358974358974359	1.0	1	0.358974358974359	2192.H01a.Hand.208.lane2.NoIndex.L002
35	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_fournierii_Marseille_P2948_	M_acald_e	0.358974358974359	0.03	1	0.0107692307692307	2192.H01a.Hand.208.lane2.NoIndex.L002
36	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_fournierii_Marseille_P2948_	M_fe3_e	0.358974358974359	0.37	1	0.1328205128205128	2192.H01a.Hand.208.lane2.NoIndex.L002
37	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_fournierii_Marseille_P2948_	M_fe3pyovd_kt_e	0.358974358974359	0.58	1	0.2082051282051281	2192.H01a.Hand.208.lane2.NoIndex.L002
38	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_fournierii_Marseille_P2948_	M_gal_e	0.358974358974359	0.02	1	0.0071794871794871	2192.H01a.Hand.208.lane2.NoIndex.L002
39	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_fournierii_Marseille_P2948_	M_h2s_e	0.358974358974359	0.01	1	0.0035897435897435	2192.H01a.Hand.208.lane2.NoIndex.L002
40	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_fournierii_Marseille_P2948_	M_h_e	0.358974358974359	0.02	1	0.0071794871794871	2192.H01a.Hand.208.lane2.NoIndex.L002
41	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_fournierii_Marseille_P2948_	M_pi_e	0.358974358974359	1.0	1	0.358974358974359	2192.H01a.Hand.208.lane2.NoIndex.L002
42	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_fournierii_Marseille_P2948_	M_thr__L_e	0.358974358974359	1.0	1	0.358974358974359	2192.H01a.Hand.208.lane2.NoIndex.L002
43	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_pseudodiphtheriticum_DSM_44287_	M_acald_e	0.0512820512820512	0.03	1	0.0015384615384615	2192.H01a.Hand.208.lane2.NoIndex.L002
44	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_pseudodiphtheriticum_DSM_44287_	M_fe3_e	0.0512820512820512	0.37	1	0.0189743589743589	2192.H01a.Hand.208.lane2.NoIndex.L002
45	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_pseudodiphtheriticum_DSM_44287_	M_fe3pyovd_kt_e	0.0512820512820512	0.58	1	0.0297435897435897	2192.H01a.Hand.208.lane2.NoIndex.L002
46	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_pseudodiphtheriticum_DSM_44287_	M_h2s_e	0.0512820512820512	0.01	1	0.0005128205128205	2192.H01a.Hand.208.lane2.NoIndex.L002
47	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Corynebacterium_pseudodiphtheriticum_DSM_44287_	M_h_e	0.0512820512820512	0.02	1	0.001025641025641	2192.H01a.Hand.208.lane2.NoIndex.L002
48	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Dubosiella_newyorkensis_NYU_BL_A4_	M_acald_e	0.0769230769230769	0.03	1	0.0023076923076923	2192.H01a.Hand.208.lane2.NoIndex.L002
49	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Dubosiella_newyorkensis_NYU_BL_A4_	M_cys__L_e	0.0769230769230769	0.01	1	0.0007692307692307	2192.H01a.Hand.208.lane2.NoIndex.L002
50	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe3_e	0.0769230769230769	0.37	1	0.0284615384615384	2192.H01a.Hand.208.lane2.NoIndex.L002
51	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe3pyovd_kt_e	0.0769230769230769	0.58	1	0.0446153846153846	2192.H01a.Hand.208.lane2.NoIndex.L002
52	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Dubosiella_newyorkensis_NYU_BL_A4_	M_glc__D_e	0.0769230769230769	0.01	1	0.0007692307692307	2192.H01a.Hand.208.lane2.NoIndex.L002
53	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Dubosiella_newyorkensis_NYU_BL_A4_	M_h2s_e	0.0769230769230769	0.01	1	0.0007692307692307	2192.H01a.Hand.208.lane2.NoIndex.L002
54	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Dubosiella_newyorkensis_NYU_BL_A4_	M_h_e	0.0769230769230769	0.02	1	0.0015384615384615	2192.H01a.Hand.208.lane2.NoIndex.L002
55	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_4abz_e	1.0	0.01	1	0.01	2192.H01a.Hand.208.lane2.NoIndex.L002
56	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_acald_e	1.0	0.03	1	0.03	2192.H01a.Hand.208.lane2.NoIndex.L002
57	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_cys__L_e	1.0	0.01	1	0.01	2192.H01a.Hand.208.lane2.NoIndex.L002
58	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_fe3_e	1.0	0.37	1	0.37	2192.H01a.Hand.208.lane2.NoIndex.L002
59	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_fe3pyovd_kt_e	1.0	0.58	1	0.58	2192.H01a.Hand.208.lane2.NoIndex.L002
60	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_gal_e	1.0	0.02	1	0.02	2192.H01a.Hand.208.lane2.NoIndex.L002
61	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_h2s_e	1.0	0.01	1	0.01	2192.H01a.Hand.208.lane2.NoIndex.L002
62	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_h_e	1.0	0.02	1	0.02	2192.H01a.Hand.208.lane2.NoIndex.L002
63	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Finegoldia_magna_ATCC_29328_	M_o2_e	1.0	0.4	1	0.4	2192.H01a.Hand.208.lane2.NoIndex.L002
64	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_palustris_MU14_1_	M_acald_e	0.0512820512820512	0.03	1	0.0015384615384615	2192.H01a.Hand.208.lane2.NoIndex.L002
65	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_palustris_MU14_1_	M_arg__L_e	0.0512820512820512	0.01	1	0.0005128205128205	2192.H01a.Hand.208.lane2.NoIndex.L002
66	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_palustris_MU14_1_	M_fe3_e	0.0512820512820512	0.37	1	0.0189743589743589	2192.H01a.Hand.208.lane2.NoIndex.L002
67	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_palustris_MU14_1_	M_fe3pyovd_kt_e	0.0512820512820512	0.58	1	0.0297435897435897	2192.H01a.Hand.208.lane2.NoIndex.L002
68	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_palustris_MU14_1_	M_h2s_e	0.0512820512820512	0.01	1	0.0005128205128205	2192.H01a.Hand.208.lane2.NoIndex.L002
69	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_palustris_MU14_1_	M_h_e	0.0512820512820512	0.02	1	0.001025641025641	2192.H01a.Hand.208.lane2.NoIndex.L002
70	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_salsicia_G1_	M_arg__L_e	0.1794871794871795	0.01	1	0.0017948717948717	2192.H01a.Hand.208.lane2.NoIndex.L002
71	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_salsicia_G1_	M_fe3_e	0.1794871794871795	0.37	1	0.0664102564102564	2192.H01a.Hand.208.lane2.NoIndex.L002
72	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_salsicia_G1_	M_fe3pyovd_kt_e	0.1794871794871795	0.58	1	0.104102564102564	2192.H01a.Hand.208.lane2.NoIndex.L002
73	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_salsicia_G1_	M_h2s_e	0.1794871794871795	0.01	1	0.0017948717948717	2192.H01a.Hand.208.lane2.NoIndex.L002
74	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_salsicia_G1_	M_h_e	0.1794871794871795	0.02	1	0.0035897435897435	2192.H01a.Hand.208.lane2.NoIndex.L002
75	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_salsicia_G1_	M_pi_e	0.1794871794871795	1.0	1	0.1794871794871795	2192.H01a.Hand.208.lane2.NoIndex.L002
76	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Kocuria_salsicia_G1_	M_thr__L_e	0.1794871794871795	1.0	1	0.1794871794871795	2192.H01a.Hand.208.lane2.NoIndex.L002
77	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Megasphaera_cerevisiae_DSM_20462_	M_acald_e	0.0769230769230769	0.03	1	0.0023076923076923	2192.H01a.Hand.208.lane2.NoIndex.L002
78	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Megasphaera_cerevisiae_DSM_20462_	M_arg__L_e	0.0769230769230769	0.01	1	0.0007692307692307	2192.H01a.Hand.208.lane2.NoIndex.L002
79	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Megasphaera_cerevisiae_DSM_20462_	M_fe3_e	0.0769230769230769	0.37	1	0.0284615384615384	2192.H01a.Hand.208.lane2.NoIndex.L002
80	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Megasphaera_cerevisiae_DSM_20462_	M_fe3pyovd_kt_e	0.0769230769230769	0.58	1	0.0446153846153846	2192.H01a.Hand.208.lane2.NoIndex.L002
81	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Megasphaera_cerevisiae_DSM_20462_	M_gua_e	0.0769230769230769	0.02	1	0.0015384615384615	2192.H01a.Hand.208.lane2.NoIndex.L002
82	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Megasphaera_cerevisiae_DSM_20462_	M_h2s_e	0.0769230769230769	0.01	1	0.0007692307692307	2192.H01a.Hand.208.lane2.NoIndex.L002
83	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Megasphaera_cerevisiae_DSM_20462_	M_h_e	0.0769230769230769	0.02	1	0.0015384615384615	2192.H01a.Hand.208.lane2.NoIndex.L002
84	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Megasphaera_cerevisiae_DSM_20462_	M_pi_e	0.0769230769230769	1.0	1	0.0769230769230769	2192.H01a.Hand.208.lane2.NoIndex.L002
85	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Micrococcus_luteus_NCTC_2665_	M_acald_e	0.0512820512820512	0.03	1	0.0015384615384615	2192.H01a.Hand.208.lane2.NoIndex.L002
86	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Micrococcus_luteus_NCTC_2665_	M_fe3_e	0.0512820512820512	0.37	1	0.0189743589743589	2192.H01a.Hand.208.lane2.NoIndex.L002
87	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Micrococcus_luteus_NCTC_2665_	M_fe3pyovd_kt_e	0.0512820512820512	0.58	1	0.0297435897435897	2192.H01a.Hand.208.lane2.NoIndex.L002
88	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Micrococcus_luteus_NCTC_2665_	M_h2s_e	0.0512820512820512	0.01	1	0.0005128205128205	2192.H01a.Hand.208.lane2.NoIndex.L002
89	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Micrococcus_luteus_NCTC_2665_	M_h_e	0.0512820512820512	0.02	1	0.001025641025641	2192.H01a.Hand.208.lane2.NoIndex.L002
90	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe3_e	0.0512820512820512	0.37	1	0.0189743589743589	2192.H01a.Hand.208.lane2.NoIndex.L002
91	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe3pyovd_kt_e	0.0512820512820512	0.58	1	0.0297435897435897	2192.H01a.Hand.208.lane2.NoIndex.L002
92	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Mycoplasma_wenyonii_str_Massachusetts_	M_h_e	0.0512820512820512	0.02	1	0.001025641025641	2192.H01a.Hand.208.lane2.NoIndex.L002
93	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_halophilus_JCM_14014_	M_acald_e	0.1282051282051282	0.03	1	0.0038461538461538	2192.H01a.Hand.208.lane2.NoIndex.L002
94	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_halophilus_JCM_14014_	M_cellb_e	0.1282051282051282	0.02	1	0.0025641025641025	2192.H01a.Hand.208.lane2.NoIndex.L002
95	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_halophilus_JCM_14014_	M_etoh_e	0.1282051282051282	0.02	1	0.0025641025641025	2192.H01a.Hand.208.lane2.NoIndex.L002
96	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_halophilus_JCM_14014_	M_fe3_e	0.1282051282051282	0.37	1	0.0474358974358974	2192.H01a.Hand.208.lane2.NoIndex.L002
97	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_halophilus_JCM_14014_	M_fe3pyovd_kt_e	0.1282051282051282	0.58	1	0.0743589743589743	2192.H01a.Hand.208.lane2.NoIndex.L002
98	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_halophilus_JCM_14014_	M_h2s_e	0.1282051282051282	0.01	1	0.0012820512820512	2192.H01a.Hand.208.lane2.NoIndex.L002
99	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_halophilus_JCM_14014_	M_h_e	0.1282051282051282	0.02	1	0.0025641025641025	2192.H01a.Hand.208.lane2.NoIndex.L002
100	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_halophilus_JCM_14014_	M_pi_e	0.1282051282051282	1.0	1	0.1282051282051282	2192.H01a.Hand.208.lane2.NoIndex.L002
101	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_isoporae_DSM_22220_	M_acald_e	0.1282051282051282	0.03	1	0.0038461538461538	2192.H01a.Hand.208.lane2.NoIndex.L002
102	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_isoporae_DSM_22220_	M_etoh_e	0.1282051282051282	0.02	1	0.0025641025641025	2192.H01a.Hand.208.lane2.NoIndex.L002
103	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_isoporae_DSM_22220_	M_fe3_e	0.1282051282051282	0.37	1	0.0474358974358974	2192.H01a.Hand.208.lane2.NoIndex.L002
104	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_isoporae_DSM_22220_	M_fe3pyovd_kt_e	0.1282051282051282	0.58	1	0.0743589743589743	2192.H01a.Hand.208.lane2.NoIndex.L002
105	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_isoporae_DSM_22220_	M_glc__D_e	0.1282051282051282	0.01	1	0.0012820512820512	2192.H01a.Hand.208.lane2.NoIndex.L002
106	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_isoporae_DSM_22220_	M_h2s_e	0.1282051282051282	0.01	1	0.0012820512820512	2192.H01a.Hand.208.lane2.NoIndex.L002
107	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_isoporae_DSM_22220_	M_h_e	0.1282051282051282	0.02	1	0.0025641025641025	2192.H01a.Hand.208.lane2.NoIndex.L002
108	all	minimal	Akkermansia_muciniphila_ATCC_BAA_835_	Paracoccus_isoporae_DSM_22220_	M_pi_e	0.1282051282051282	1.0	1	0.1282051282051282	2192.H01a.Hand.208.lane2.NoIndex.L002
109	all	minimal	Arthrobacter_agilis_4041_	Akkermansia_muciniphila_ATCC_BAA_835_	M_cys__L_e	0.0909090909090909	0.01	1	0.0009090909090909	2192.H01a.Hand.208.lane2.NoIndex.L002
110	all	minimal	Arthrobacter_agilis_4041_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe3_e	0.0909090909090909	0.8	1	0.0727272727272727	2192.H01a.Hand.208.lane2.NoIndex.L002
111	all	minimal	Arthrobacter_agilis_4041_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe3pyovd_kt_e	0.0909090909090909	0.01	1	0.0009090909090909	2192.H01a.Hand.208.lane2.NoIndex.L002
112	all	minimal	Arthrobacter_agilis_4041_	Akkermansia_muciniphila_ATCC_BAA_835_	M_glyc_e	0.0909090909090909	0.01	1	0.0009090909090909	2192.H01a.Hand.208.lane2.NoIndex.L002
113	all	minimal	Arthrobacter_agilis_4041_	Akkermansia_muciniphila_ATCC_BAA_835_	M_h2s_e	0.0909090909090909	0.01	1	0.0009090909090909	2192.H01a.Hand.208.lane2.NoIndex.L002
114	all	minimal	Arthrobacter_agilis_4041_	Akkermansia_muciniphila_ATCC_BAA_835_	M_nh4_e	0.0909090909090909	0.11	1	0.01	2192.H01a.Hand.208.lane2.NoIndex.L002
115	all	minimal	Arthrobacter_agilis_4041_	Akkermansia_muciniphila_ATCC_BAA_835_	M_orn_e	0.0909090909090909	0.01	1	0.0009090909090909	2192.H01a.Hand.208.lane2.NoIndex.L002
116	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_arab__L_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H01a.Hand.208.lane2.NoIndex.L002
117	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_arg__L_e	0.1818181818181818	0.06	1	0.0109090909090909	2192.H01a.Hand.208.lane2.NoIndex.L002
118	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_fe3_e	0.1818181818181818	0.8	1	0.1454545454545454	2192.H01a.Hand.208.lane2.NoIndex.L002
119	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_fe3pyovd_kt_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H01a.Hand.208.lane2.NoIndex.L002
120	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_glc__D_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H01a.Hand.208.lane2.NoIndex.L002
121	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_glyc3p_e	0.1818181818181818	0.58	1	0.1054545454545454	2192.H01a.Hand.208.lane2.NoIndex.L002
122	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_glyc_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H01a.Hand.208.lane2.NoIndex.L002
123	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_h2s_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H01a.Hand.208.lane2.NoIndex.L002
124	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_nh4_e	0.1818181818181818	0.11	1	0.02	2192.H01a.Hand.208.lane2.NoIndex.L002
125	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_pi_e	0.1818181818181818	0.18	1	0.0327272727272727	2192.H01a.Hand.208.lane2.NoIndex.L002
126	all	minimal	Arthrobacter_agilis_4041_	Bacillus_humi_DSM_16318_	M_ura_e	0.1818181818181818	0.02	1	0.0036363636363636	2192.H01a.Hand.208.lane2.NoIndex.L002
