community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Microterricola_viridarii_ERGS5_02_	Pseudomonas_putida_PA14H7_	M_arg__L_e	1.0	0.04	1	0.04	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Microterricola_viridarii_ERGS5_02_	Pseudomonas_putida_PA14H7_	M_cgly_e	1.0	0.75	1	0.75	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Microterricola_viridarii_ERGS5_02_	Pseudomonas_putida_PA14H7_	M_fe2_e	1.0	0.1	1	0.1	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Microterricola_viridarii_ERGS5_02_	Pseudomonas_putida_PA14H7_	M_fe3_e	1.0	0.92	1	0.92	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Microterricola_viridarii_ERGS5_02_	Pseudomonas_putida_PA14H7_	M_fe3pyovd_kt_e	1.0	0.02	1	0.02	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Microterricola_viridarii_ERGS5_02_	Pseudomonas_putida_PA14H7_	M_h2o_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Microterricola_viridarii_ERGS5_02_	Pseudomonas_putida_PA14H7_	M_h2s_e	1.0	0.23	1	0.23	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Microterricola_viridarii_ERGS5_02_	Pseudomonas_putida_PA14H7_	M_pi_e	1.0	0.42	1	0.42	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_4hbz_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_acald_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_arg__L_e	1.0	0.15	1	0.15	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_cu2_e	1.0	1.0	1	1.0	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_etoh_e	1.0	0.02	1	0.02	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_fe2_e	1.0	0.42	1	0.42	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_fe3_e	1.0	0.35	1	0.35	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_fe3pyovd_kt_e	1.0	0.24	1	0.24	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_g3pg_e	1.0	0.6	1	0.6	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_glc__D_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_glyc3p_e	1.0	0.15	1	0.15	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_glyc_e	1.0	0.05	1	0.05	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_h2o_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_h_e	1.0	0.03	1	0.03	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_hxan_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_lys__L_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_orn_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_pi_e	1.0	0.27	1	0.27	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Erwinia_gerundensis_	M_ura_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_acald_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_arg__L_e	1.0	0.15	1	0.15	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_fe3_e	1.0	0.35	1	0.35	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_fe3pyovd_kt_e	1.0	0.24	1	0.24	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_glc__D_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_glyc_e	1.0	0.05	1	0.05	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_h2o_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_h_e	1.0	0.03	1	0.03	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_lys__L_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_o2_e	1.0	1.0	1	1.0	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
all	minimal	Pseudomonas_putida_PA14H7_	Microterricola_viridarii_ERGS5_02_	M_orn_e	1.0	0.01	1	0.01	1024.SH007.C6.RH.5.185.flw.6.11.G1.L00
